,id,name,address,city_name,county_name,town_name,x,y,data_type,h_code
117,2586,자연약국,"서울특별시 양천구 신목로 102, 대경프라자 1층 104호 ",서울,양천구,목동,126.875774509668,37.5235884341471,약국,1147051000.0
118,2593,건강온누리약국,"서울특별시 양천구 오목로 350, ",서울,양천구,목동,126.87627211214,37.5241576688964,약국,1147051000.0
119,2661,한울약국,"서울특별시 양천구 오목로 299, ",서울,양천구,목동,126.87035534357,37.5260837006075,약국,1147051000.0
120,3093,에이치약국,"서울특별시 양천구 오목로 300, 206동 110호 ",서울,양천구,목동,126.87002254331,37.5248304019543,약국,1147051000.0
121,3580,소망약국,"서울특별시 양천구 오목로 322, ",서울,양천구,목동,126.873059416625,37.524576018542,약국,1147051000.0
122,3613,마트온누리약국,"서울특별시 양천구 오목로 299, 지하101호 ",서울,양천구,목동,126.87035534357,37.5260837006075,약국,1147051000.0
123,3698,목동즐거운약국,"서울특별시 양천구 목동로 210, ",서울,양천구,목동,126.864447323512,37.5273834294204,약국,1147051000.0
124,3719,상마약국,"서울특별시 양천구 신목로 100-6, ",서울,양천구,목동,126.875844690785,37.5232891049819,약국,1147051000.0
125,3809,해든아침약국,"서울특별시 양천구 목동동로 293, 1층 26,27호 ",서울,양천구,목동,126.875771989415,37.5281783139269,약국,1147051000.0
126,292,위케어 종로3가약국,"서울특별시 종로구 돈화문로 30, 3호선 종로3가역 205호 ",서울,종로구,묘동,126.992233420661,37.5712662536965,약국,1111061500.0
127,1210,종로성지약국,"서울특별시 종로구 돈화문로 30, 3호선 종로3가역 319-306호 ",서울,종로구,묘동,126.992233420661,37.5712662536965,약국,1111061500.0
128,2539,활기찬약국,"서울특별시 중랑구 동일로 887, 삼삼메디컬빌딩 ",서울,중랑구,묵동,127.077639279822,37.6095063836351,약국,1126063000.0
129,2839,수정온누리약국,"서울특별시 중랑구 동일로 933, 1층 ",서울,중랑구,묵동,127.076566670532,37.6137342537603,약국,1126063000.0
130,2842,스마일약국,"서울특별시 중랑구 동일로 905, 창성빌딩 1층 ",서울,중랑구,묵동,127.0772952912,37.6111164065523,약국,1126063000.0
131,2845,양지약국,"서울특별시 중랑구 동일로 865, 1층 ",서울,중랑구,묵동,127.078008121717,37.607525495606,약국,1126063000.0
132,4126,홍성백약국,"서울특별시 중랑구 중랑역로 150, ",서울,중랑구,묵동,127.077369280232,37.6067737700947,약국,1126063000.0
133,4822,동호일층약국,"서울특별시 중랑구 동일로 925, 1층 ",서울,중랑구,묵동,127.076857313725,37.6129774146228,약국,1126063000.0
134,5074,종로태평양약국,"서울특별시 중랑구 동일로 917, ",서울,중랑구,묵동,127.07710614852,37.6122110515184,약국,1126063000.0
135,5211,새우정약국,"서울특별시 중랑구 동일로169길 9, 1층 ",서울,중랑구,묵동,127.076176674955,37.6136990973026,약국,1126063000.0
136,81,보룡약국,"서울특별시 중랑구 공릉로2길 8-4, 101~104호 ",서울,중랑구,묵동,127.0782455,37.6118425,약국,1126062000.0
137,95,다온약국,"서울특별시 중랑구 공릉로 8, 102, 103호 ",서울,중랑구,묵동,127.0780909,37.6115688,약국,1126062000.0
138,111,보람온누리약국,"서울특별시 중랑구 신내로21길 16, 204호 ",서울,중랑구,묵동,127.086884860446,37.6168016402746,약국,1126062000.0
139,540,혜령약국,"서울특별시 중랑구 공릉로2길 7, 구산빌딩 ",서울,중랑구,묵동,127.07826300452,37.612235427568,약국,1126062000.0
140,1452,먹골온누리약국,"서울특별시 중랑구 공릉로 59, 1층 ",서울,중랑구,묵동,127.079102756703,37.6160226230909,약국,1126062000.0
141,2541,연세메디칼약국,"서울특별시 중랑구 동일로 890, 1층 ",서울,중랑구,묵동,127.078189221962,37.6099151597192,약국,1126062000.0
142,2840,마트약국,"서울특별시 중랑구 동일로 932, 301호 ",서울,중랑구,묵동,127.077557139207,37.6138393830212,약국,1126062000.0
143,2843,참조아약국,"서울특별시 중랑구 동일로 952, 1층 101-2호 ",서울,중랑구,묵동,127.076880465585,37.6153331239502,약국,1126062000.0
144,3061,365프라자약국,"서울특별시 중랑구 공릉로 63, ",서울,중랑구,묵동,127.079279150468,37.6162737002104,약국,1126062000.0
145,3125,팜필리아약국,"서울특별시 중랑구 동일로 932, 202동 216,217호 ",서울,중랑구,묵동,127.077557139207,37.6138393830212,약국,1126062000.0
146,3255,유앤아이온누리약국,"서울특별시 중랑구 공릉로2길 13, 도림빌딩 ",서울,중랑구,묵동,127.078740933301,37.6122111433458,약국,1126062000.0
147,4128,성지약국,"서울특별시 중랑구 공릉로12가길 52, ",서울,중랑구,묵동,127.082197810346,37.6175407449093,약국,1126062000.0
148,4131,새대우약국,"서울특별시 중랑구 동일로 852, ",서울,중랑구,묵동,127.078841890102,37.6064579897336,약국,1126062000.0
149,131,새암온누리약국,"서울특별시 강북구 도봉로 308, 1층 ",서울,강북구,번동,127.02383520999,37.6356640949861,약국,1130559500.0
150,436,시원약국,"서울특별시 강북구 오패산로 413, 1층 ",서울,강북구,번동,127.026152712658,37.6374380944199,약국,1130559500.0
151,717,신통일약국,"서울특별시 강북구 한천로123길 14, ",서울,강북구,번동,127.031148623926,37.6362092889636,약국,1130559500.0
152,1089,새솔약국,"서울특별시 강북구 도봉로 332, 홍승빌딩 1층 ",서울,강북구,번동,127.025581323205,37.6373516350258,약국,1130559500.0
153,1346,제일약국,"서울특별시 강북구 도봉로 376, ",서울,강북구,번동,127.028639931748,37.6403813947561,약국,1130559500.0
154,1406,수유상록수약국,"서울특별시 강북구 도봉로 328, 301호 ",서울,강북구,번동,127.025191277715,37.6371277340534,약국,1130559500.0
155,1820,밝은현대약국,"서울특별시 강북구 한천로132길 26, 1층 ",서울,강북구,번동,127.029253951478,37.6398948024905,약국,1130559500.0
156,2244,옵티마네오프라자약국,"서울특별시 강북구 도봉로 352, 102호 ",서울,강북구,번동,127.0270330299,37.6386747681785,약국,1130559500.0
157,2457,타워온누리약국,"서울특별시 강북구 도봉로 358, 2층 201호 ",서울,강북구,번동,127.027474954377,37.6391358802369,약국,1130559500.0
158,2507,백화점약국,"서울특별시 강북구 도봉로96길 11, 1층 ",서울,강북구,번동,127.029578494872,37.6405883896446,약국,1130559500.0
159,3728,수유온누리약국,"서울특별시 강북구 도봉로 324, ",서울,강북구,번동,127.024872687413,37.636791553989,약국,1130559500.0
160,3919,에버그린약국,"서울특별시 강북구 한천로 1000, ",서울,강북구,번동,127.030315468187,37.6379343518933,약국,1130559500.0
161,4649,번동프라자약국,"서울특별시 강북구 한천로 940, ",서울,강북구,번동,127.035597434114,37.6348400645376,약국,1130559500.0
162,5384,가까운현대약국,"서울특별시 강북구 한천로132길 28, ",서울,강북구,번동,127.029341793382,37.6399796534343,약국,1130559500.0
163,102,참바로약국,"서울특별시 강북구 한천로105길 7, 207호 ",서울,강북구,번동,127.047146213023,37.6261747457056,약국,1130560800.0
164,1022,연주약국,"서울특별시 강북구 한천로105길 7, 1층 101호 ",서울,강북구,번동,127.047146213023,37.6261747457056,약국,1130560800.0
165,2117,번동종로약국,"서울특별시 강북구 오현로34길 23-4, 104호 ",서울,강북구,번동,127.039952264984,37.6279488306073,약국,1130560800.0
166,3293,임온누리약국,"서울특별시 강북구 오현로34길 12, ",서울,강북구,번동,127.040039504413,37.6286035478846,약국,1130560800.0
167,4923,번동약국,"서울특별시 강북구 오현로32길 4-3, 1층 ",서울,강북구,번동,127.039850568403,37.6284326046261,약국,1130560800.0
168,4939,메디팜한마음약국,"서울특별시 강북구 오현로32길 3, ",서울,강북구,번동,127.039695514596,37.6287055656715,약국,1130560800.0
169,4946,우리들약국,"서울특별시 강북구 오현로 190, ",서울,강북구,번동,127.039410708924,37.6284742878356,약국,1130560800.0
170,3812,드림약국,"서울특별시 강북구 덕릉로 136, 2층 ",서울,강북구,번동,127.028773421267,37.6348503052091,약국,1130560300.0
171,4398,필약국,"서울특별시 강북구 오현로 193, ",서울,강북구,번동,127.039332582306,37.6289788662752,약국,1130560300.0
172,4661,이화약국,"서울특별시 강북구 덕릉로40길 79, 대명빌딩 1층 ",서울,강북구,번동,127.033550579883,37.6343855765606,약국,1130560300.0
173,4851,중앙약국,"서울특별시 강북구 오현로 191, ",서울,강북구,번동,127.03919474484,37.6288204286432,약국,1130560300.0
174,5128,사거리우리약국,"서울특별시 강북구 한천로115길 15, 신명프라자빌딩 1층 ",서울,강북구,번동,127.038354303221,37.6321585880638,약국,1130560300.0
175,68,금강약국,"서울특별시 동작구 매봉로 178, B02호 ",서울,동작구,본동,126.952175655603,37.5122159363448,약국,1159051000.0
176,4995,용강약국,"서울특별시 동작구 노량진로26길 13, ",서울,동작구,본동,126.954417001933,37.5116622544578,약국,1159051000.0
177,5223,노량진종로약국,"서울특별시 동작구 매봉로 182, 1층 2호 ",서울,동작구,본동,126.952398588899,37.5123982094376,약국,1159051000.0
178,2477,안국365약국,"서울특별시 종로구 북촌로 2, 1층 ",서울,종로구,재동,126.986178862502,37.577254432098,약국,1111060000.0
179,1352,성산진약국,"서울특별시 마포구 월드컵북로38길 14, 301호 ",서울,마포구,중동,126.903772875992,37.5705956942743,약국,1144073000.0
180,1482,3층온누리약국,"서울특별시 마포구 월드컵북로 230, 305호 ",서울,마포구,중동,126.903831982249,37.5701416409399,약국,1144073000.0
181,1876,2층하늘약국,"서울특별시 마포구 월드컵북로 230, 201호 ",서울,마포구,중동,126.903831982249,37.5701416409399,약국,1144073000.0
182,4058,옵티마유한약국,"서울특별시 마포구 월드컵북로 236, 1층 ",서울,마포구,중동,126.903428235454,37.5703001567881,약국,1144073000.0
183,5080,성산연세약국,"서울특별시 마포구 월드컵북로38길 14, 408호 ",서울,마포구,중동,126.903772875992,37.5705956942743,약국,1144073000.0
184,5140,월드컵약국,"서울특별시 마포구 월드컵북로38길 8, 1층 ",서울,마포구,중동,126.903537617961,37.5705360366117,약국,1144073000.0
185,41,가야온누리약국,"서울특별시 도봉구 노해로65길 17-9, 102,103호 ",서울,도봉구,창동,127.0457672,37.6519602,약국,1132051500.0
186,547,더튼튼약국,"서울특별시 도봉구 노해로65길 18, 1층 101호 ",서울,도봉구,창동,127.046473323775,37.652180586111,약국,1132051500.0
187,701,종로프라자약국,"서울특별시 도봉구 노해로65길 14-3, 1층 ",서울,도봉구,창동,127.046767773309,37.6520703696514,약국,1132051500.0
188,1573,손온누리약국,"서울특별시 도봉구 도봉로 626, ",서울,도봉구,창동,127.041927238905,37.6601944535247,약국,1132051500.0
189,2876,희망약국,"서울특별시 도봉구 해등로16길 26, 104호 ",서울,도봉구,창동,127.041487916229,37.6556290632666,약국,1132051500.0
190,2915,초롱약국,"서울특별시 도봉구 노해로65길 17, 중앙빌딩 1층 8호 ",서울,도봉구,창동,127.046095779851,37.6520591916627,약국,1132051500.0
191,2934,창동이화약국,"서울특별시 도봉구 노해로 341, 305호 ",서울,도봉구,창동,127.045912956978,37.6514452431588,약국,1132051500.0
