,stop_No,name,mobile_code,x,y,city_code,city_name,county_name,town_name
3975,GGB124000448,상일동산.롯데캐슬베네루체,25113.0,127.1652167,37.5498667,11,서울,강동구,상일동
3976,GGB124000449,상일근린공원,25115.0,127.1670167,37.5474333,11,서울,강동구,상일동
3977,GGB124000450,상일근린공원,25116.0,127.1672167,37.5474667,11,서울,강동구,상일동
3978,GGB124000451,상일동산.롯데캐슬베네루체,25114.0,127.1654833,37.5497,11,서울,강동구,상일동
3979,GGB124000463,강동리엔파크13.14단지,25387.0,127.1815333,37.55145,11,서울,강동구,상일동
3980,GGB124000464,강동리엔파크13.14단지,25386.0,127.1814,37.5513833,11,서울,강동구,상일동
3981,GGB124000465,강동리엔파크11단지,25385.0,127.1799,37.5534833,11,서울,강동구,상일동
3982,GGB124000466,강동리엔파크11단지,25384.0,127.1796333,37.5535167,11,서울,강동구,상일동
3983,GGB124000467,강동리엔파크9단지,25382.0,127.1794167,37.556,11,서울,강동구,상일동
3984,GGB124000468,강동리엔파크9단지,25383.0,127.1797,37.5560667,11,서울,강동구,상일동
3985,GGB277103276,상일IC(경유),0.0,127.17915,37.54915,11,서울,강동구,상일동
3986,GGB277103277,상일IC(경유),0.0,127.1798167,37.5485667,11,서울,강동구,상일동
3987,GGB124000024,길동사거리.강동세무서,25124.0,127.137,37.5341833,11,서울,강동구,성내동
3988,GGB124000026,강동역.강풀만화거리입구,25126.0,127.13075,37.5361333,11,서울,강동구,성내동
3989,GGB124000028,천호역6번출구.천호사거리,25128.0,127.1271333,37.5372167,11,서울,강동구,성내동
3990,GGB124000063,천호역,25163.0,127.1227333,37.5360167,11,서울,강동구,성내동
3991,GGB124000064,강동구청역1번출구.영파여고,25164.0,127.1212833,37.532,11,서울,강동구,성내동
3992,GGB124000133,혜림교회앞,25244.0,127.1373333,37.5314167,11,서울,강동구,성내동
3993,GGB124000135,둔촌동역4번출구,25246.0,127.1361,37.5282833,11,서울,강동구,성내동
3994,GGB124000137,서울성내동우체국,25248.0,127.1343333,37.5235667,11,서울,강동구,성내동
3995,GGB124000196,강동구청역농협중앙회,25313.0,127.1200167,37.52905,11,서울,강동구,성내동
3996,GGB124000233,강동구청,25617.0,127.1217667,37.5313833,11,서울,강동구,성내동
3997,GGB124000331,성내시장,25998.0,127.1254833,37.5362,11,서울,강동구,성내동
3998,GGB124000332,조일약국,25997.0,127.1235667,37.5336833,11,서울,강동구,성내동
3999,GGB124000354,둔촌동역3번출구,25728.0,127.1358167,37.5274167,11,서울,강동구,성내동
4000,GGB124000357,강동역(중),25011.0,127.1325,37.5359,11,서울,강동구,성내동
4001,GGB124000365,길동사거리.강동세무서(중),25010.0,127.1360833,37.53465,11,서울,강동구,성내동
4002,GGB124000366,강동역(중),25012.0,127.1316,37.5360667,11,서울,강동구,성내동
4003,GGB124000453,천호역(중),25013.0,127.1267833,37.5376667,11,서울,강동구,성내동
4004,GGB124000454,천호역(중),25014.0,127.1256167,37.5379167,11,서울,강동구,성내동
4005,GGB124000045,서울시동부기술교육원,25145.0,127.1434,37.5549167,11,서울,강동구,암사동
4006,GGB124000047,암사3동주민센터.강동롯데캐슬퍼스트,25147.0,127.13925,37.5548333,11,서울,강동구,암사동
4007,GGB124000048,암사3동주민센터.프라이어팰리스,25148.0,127.1393,37.5546,11,서울,강동구,암사동
4008,GGB124000049,강일중선사고.양지종합시장,25149.0,127.1371167,37.55485,11,서울,강동구,암사동
4009,GGB124000050,강일중선사고.양지종합시장,25150.0,127.1359333,37.5546333,11,서울,강동구,암사동
4010,GGB124000051,신암중학교,25151.0,127.1313333,37.5548833,11,서울,강동구,암사동
4011,GGB124000052,신암중학교,25152.0,127.1313,37.55465,11,서울,강동구,암사동
4012,GGB124000053,삼성광나루아파트.암사동유적,25153.0,127.1285833,37.5534333,11,서울,강동구,암사동
4013,GGB124000054,삼성광나루아파트.암사동유적,25154.0,127.1288667,37.5533833,11,서울,강동구,암사동
4014,GGB124000055,암사역선사현대아파트,25155.0,127.12765,37.5508667,11,서울,강동구,암사동
4015,GGB124000268,천호우성아파트,25653.0,127.1375167,37.5501333,11,서울,강동구,암사동
4016,GGB124000333,우성아파트,25996.0,127.13985,37.5506333,11,서울,강동구,암사동
4017,GGB277103348,암사IC(경유),0.0,127.1352,37.5662,11,서울,강동구,암사동
4018,GGB277103349,암사IC(경유),0.0,127.1344667,37.5653333,11,서울,강동구,암사동
4019,GGB124000027,천호역5번출구.천호사거리,25127.0,127.1271833,37.5377667,11,서울,강동구,천호동
4020,GGB124000056,암사역2번출구.암사종합시장,25156.0,127.1275167,37.5496333,11,서울,강동구,천호동
4021,GGB124000057,천호동공원,25157.0,127.1259167,37.546,11,서울,강동구,천호동
4022,GGB124000058,천호동공원,25158.0,127.1261667,37.5459167,11,서울,강동구,천호동
4023,GGB124000059,서울현대요양병원,25159.0,127.1248,37.54295,11,서울,강동구,천호동
4024,GGB124000060,서울현대요양병원,25160.0,127.1248167,37.5421,11,서울,강동구,천호동
4025,GGB124000061,천호역2번출구.현대백화점,25161.0,127.1238167,37.5402833,11,서울,강동구,천호동
4026,GGB124000062,천호역3번출구.현대백화점,25162.0,127.1239833,37.5399667,11,서울,강동구,천호동
4027,GGB124000124,명일역4번출구.명일전통시장,25235.0,127.14365,37.5500667,11,서울,강동구,천호동
4028,GGB124000125,굽은다리사거리,25236.0,127.1433333,37.54795,11,서울,강동구,천호동
4029,GGB124000127,십자성마을,25238.0,127.1419833,37.5435,11,서울,강동구,천호동
4030,GGB124000232,천호우체국,25616.0,127.1255833,37.5408167,11,서울,강동구,천호동
4031,GGB124000236,고분다리시장입구,25620.0,127.1313167,37.5427333,11,서울,강동구,천호동
4032,GGB124000237,고분다리시장입구,25621.0,127.1317,37.543,11,서울,강동구,천호동
4033,GGB124000241,천호우성아파트,25625.0,127.13755,37.5499833,11,서울,강동구,천호동
4034,GGB124000258,성덕중고등학교,25643.0,127.14345,37.5506667,11,서울,강동구,천호동
4035,GGB124000265,강동농협,25650.0,127.1353333,37.5481,11,서울,강동구,천호동
4036,GGB124000269,천호초교입구사거리,25654.0,127.1342833,37.5465,11,서울,강동구,천호동
4037,GGB124000272,천호시장,25657.0,127.1291667,37.5406167,11,서울,강동구,천호동
4038,GGB124000273,천호초교입구사거리,25658.0,127.1337833,37.5461,11,서울,강동구,천호동
4039,GGB124000274,천호시장,25659.0,127.13,37.5412333,11,서울,강동구,천호동
4040,GGB124000330,천호우체국.로데오거리,25999.0,127.1272833,37.5403833,11,서울,강동구,천호동
4041,GGB124000334,우성아파트,25995.0,127.13925,37.5504333,11,서울,강동구,천호동
4042,GGB124000335,천호우체국.로데오거리,25994.0,127.12725,37.5406,11,서울,강동구,천호동
4043,GGB124000405,굽은다리역구민회관.강동홈플러스,25348.0,127.1426667,37.5454167,11,서울,강동구,천호동
4044,GGB124000434,강동농협,25651.0,127.1358833,37.5484333,11,서울,강동구,천호동
4045,GGB277103352,천호대교남단(경유),0.0,127.1182167,37.5414333,11,서울,강동구,천호동
4065,GGB108000002,수유3동우체국(중),9002.0,127.0288167,37.64085,11,서울,강북구,번동
4066,GGB108000098,오현초등학교,9186.0,127.0480667,37.6234833,11,서울,강북구,번동
4067,GGB108000099,북서울꿈의숲,9187.0,127.0441333,37.6190667,11,서울,강북구,번동
4068,GGB108000373,꿈의숲주차장입구,9312.0,127.0452833,37.6208333,11,서울,강북구,번동
4069,GGB277102671,수유사거리(경유),0.0,127.0234333,37.6350333,11,서울,강북구,번동
4070,GGB277104569,수유사거리(경유),0.0,127.0230667,37.635,11,서울,강북구,번동
4071,GGB277102255,번동(경유),0.0,127.0255833,37.6349667,11,서울,강북구,번동
4072,GGB108000006,수유시장.성신여대미아캠퍼스앞(중),9006.0,127.0245333,37.6305667,11,서울,강북구,미아동
4073,GGB108000007,미아역.신일중고(중),9007.0,127.0266333,37.6249,11,서울,강북구,미아동
4074,GGB108000008,미아역.신일중고(중),9008.0,127.0271167,37.6241333,11,서울,강북구,미아동
4075,GGB108000009,도봉세무서.성북시장(중),9009.0,127.0287167,37.61975,11,서울,강북구,미아동
4076,GGB108000010,도봉세무서.성북시장(중),9010.0,127.0292333,37.6188667,11,서울,강북구,미아동
4077,GGB108000011,미아사거리역(중),9011.0,127.0299167,37.6137833,11,서울,강북구,미아동
4078,GGB108000012,미아사거리역(중),9012.0,127.0302,37.6129167,11,서울,강북구,미아동
4079,GGB108000078,삼양동사거리,9166.0,127.0211833,37.6185,11,서울,강북구,미아동
4080,GGB108000079,삼양동사거리,9167.0,127.02145,37.6185667,11,서울,강북구,미아동
4081,GGB108000080,송천초등학교.미아뉴타운입구,9168.0,127.0221,37.6154833,11,서울,강북구,미아동
4082,GGB108000081,송천초등학교.미아뉴타운입구,9169.0,127.0223,37.6142167,11,서울,강북구,미아동
4083,GGB108000100,송중동한일유엔아이,9188.0,127.0379833,37.61385,11,서울,강북구,미아동
4084,GGB108000102,숭곡초등학교입구,9190.0,127.0320167,37.6101,11,서울,강북구,미아동
4085,GGB108000127,구세군강북종합사회복지관입구,9215.0,127.0123833,37.6248,11,서울,강북구,미아동
4086,GGB108000128,구세군강북종합사회복지관입구,9216.0,127.0125167,37.6249167,11,서울,강북구,미아동
4087,GGB108000129,미양중고등학교.팔팔.미송경로당,9217.0,127.0132167,37.623,11,서울,강북구,미아동
4088,GGB108000130,미양중고등학교.팔팔.미송경로당,9218.0,127.0130167,37.6232833,11,서울,강북구,미아동
4089,GGB108000131,동북프라자,9219.0,127.0182333,37.6199,11,서울,강북구,미아동
4090,GGB108000132,동북시장,9220.0,127.0189,37.6199833,11,서울,강북구,미아동
4091,GGB108000133,두산위브아파트입구,9221.0,127.01635,37.6200333,11,서울,강북구,미아동
4092,GGB108000134,두산위브아파트입구,9222.0,127.0161833,37.6201833,11,서울,강북구,미아동
4093,GGB108000135,삼각산동SK아파트.북한산시티미양초등학교,9223.0,127.0135667,37.62015,11,서울,강북구,미아동
4094,GGB108000136,삼양동벽산라이브파크.미양초등학교,9224.0,127.0128833,37.6203,11,서울,강북구,미아동
4095,GGB108000001,수유3동우체국(중),9001.0,127.0291167,37.64135,11,서울,강북구,수유동
4096,GGB108000003,수유역(중),9003.0,127.0241333,37.6366667,11,서울,강북구,수유동
4097,GGB108000004,수유역.강북구청(중),9004.0,127.0252167,37.6375167,11,서울,강북구,수유동
4098,GGB108000005,수유시장.성신여대미아캠퍼스앞(중),9005.0,127.02425,37.6309,11,서울,강북구,수유동
4099,GGB108000123,수유중학교혜화여고,9211.0,127.0136333,37.63195,11,서울,강북구,수유동
4100,GGB108000124,혜화여고,9212.0,127.0138167,37.63165,11,서울,강북구,수유동
4101,GGB108000125,서울정인학교,9213.0,127.013,37.6292333,11,서울,강북구,수유동
4102,GGB108000126,우광타운,9214.0,127.0131,37.6291833,11,서울,강북구,수유동
4103,GGB108000378,수유(강북구청)역(중),9013.0,127.0261,37.6385167,11,서울,강북구,수유동
4104,GGB115000128,양천향교역.휴먼빌아파트,16225.0,126.8416333,37.5690667,11,서울,강서구,가양동
4105,GGB115000129,양천향교입구,16226.0,126.8414333,37.5704,11,서울,강서구,가양동
4106,GGB115000130,가양한강타운아파트,16227.0,126.8432833,37.5704,11,서울,강서구,가양동
4107,GGB115000131,가양한강타운아파트,16228.0,126.8440167,37.5705333,11,서울,강서구,가양동
4108,GGB115000132,가양2단지성지아파트.동양고등학교,16229.0,126.84635,37.5695667,11,서울,강서구,가양동
4109,GGB115000133,가양2단지성지아파트.동양고등학교,16230.0,126.8475833,37.5695667,11,서울,강서구,가양동
4110,GGB115000134,한보구암마을아파트,16231.0,126.8490167,37.5687833,11,서울,강서구,가양동
4111,GGB115000135,가양동천주교.영등포공업고등학교,16232.0,126.8495833,37.5685167,11,서울,강서구,가양동
4112,GGB115000136,서울서진학교.우체국앞.허준박물관,16233.0,126.8512,37.5668167,11,서울,강서구,가양동
4113,GGB115000137,탑산초등학교.허준박물관,16234.0,126.8517833,37.5668,11,서울,강서구,가양동
4114,GGB115000138,가양4단지아파트,16235.0,126.8530667,37.5653667,11,서울,강서구,가양동
4115,GGB115000139,대림경동아파트,16236.0,126.8533333,37.5656,11,서울,강서구,가양동
4116,GGB115000140,가양5단지아파트,16237.0,126.85495,37.56425,11,서울,강서구,가양동
4117,GGB115000141,가양2동강변아파트,16238.0,126.8557333,37.5642167,11,서울,강서구,가양동
4118,GGB115000142,가양6단지아파트,16239.0,126.8577667,37.56295,11,서울,강서구,가양동
4119,GGB115000143,가양초등학교,16240.0,126.8595667,37.5617667,11,서울,강서구,가양동
4120,GGB115000145,가양3동주민센터,16242.0,126.8609167,37.5614,11,서울,강서구,가양동
4121,GGB115000146,가양9단지아파트,16243.0,126.8630667,37.55985,11,서울,강서구,가양동
4122,GGB115000147,가양9단지아파트.세현고등학교,16244.0,126.8637333,37.55985,11,서울,강서구,가양동
4123,GGB115000163,가양역.우성아파트,16260.0,126.8534,37.5621333,11,서울,강서구,가양동
4124,GGB115000164,SBS공개홀,16261.0,126.8508,37.5635167,11,서울,강서구,가양동
4125,GGB115000169,가양동대상,16266.0,126.84745,37.5652833,11,서울,강서구,가양동
4126,GGB115000170,가양동CJ주식회사,16267.0,126.8449333,37.56665,11,서울,강서구,가양동
4127,GGB115000171,가양동CJ주식회사,16268.0,126.8437667,37.5669333,11,서울,강서구,가양동
4128,GGB115000038,가양8단지아파트.가양역,16134.0,126.8557333,37.5618833,11,서울,강서구,가양동
4129,GGB277104623,양천고성지(경유),0.0,126.8417667,37.57525,11,서울,강서구,가양동
4130,GGB277104624,양천고성지(경유),0.0,126.8421833,37.57545,11,서울,강서구,가양동
4131,GGB277103402,가양대교남단(경유),0.0,126.8591833,37.5654833,11,서울,강서구,가양동
4132,GGB277103403,가양대교남단(경유),0.0,126.858,37.5658333,11,서울,강서구,가양동
4133,ICB115000626,가양대교남단(미정차),25203.0,126.859214,37.565505,23,서울,강서구,가양동
4134,ICB115000627,가양대교남단(미정차),25202.0,126.858031,37.565855,23,서울,강서구,가양동
4135,GGB115000070,개화119안전센터,16167.0,126.8025167,37.5752833,11,서울,강서구,개화동
4136,GGB115000071,개화119안전센터,16168.0,126.8022167,37.5750667,11,서울,강서구,개화동
4137,GGB115000072,개화역1번출구.개화검문소,16169.0,126.80025,37.5786333,11,서울,강서구,개화동
4138,GGB115000073,개화역1번출구.개화검문소,16170.0,126.7998333,37.57855,11,서울,강서구,개화동
4139,GGB115000074,상사마을,16171.0,126.7985667,37.58245,11,서울,강서구,개화동
4140,GGB115000075,상사마을,16172.0,126.7983333,37.5818833,11,서울,강서구,개화동
4141,GGB115000320,개화역광역환승센터,16434.0,126.7975833,37.57835,11,서울,강서구,개화동
4142,GGB115000321,개화역광역환승센터,16435.0,126.7981667,37.5782167,11,서울,강서구,개화동
4143,GGB277104621,개화IC(경유),0.0,126.8021333,37.5931167,11,서울,강서구,개화동
4144,GGB277104622,개화IC(경유),0.0,126.8024667,37.5932167,11,서울,강서구,개화동
4145,GGB277103706,개화IC(경유),0.0,126.8042667,37.5924333,11,서울,강서구,개화동
4146,GGB277103707,개화IC(경유),0.0,126.8041333,37.5916333,11,서울,강서구,개화동
4147,ICB115000070,개화2치안센터,25024.0,126.802531,37.575312,23,서울,강서구,개화동
4148,ICB115000071,개화2치안센터,25023.0,126.802196,37.575104,23,서울,강서구,개화동
4149,ICB115000072,개화검문소,25031.0,126.800519,37.578238,23,서울,강서구,개화동
4150,ICB115000073,개화검문소,25030.0,126.799976,37.578416,23,서울,강서구,개화동
4151,ICB115000074,상사마을,25027.0,126.798519,37.582607,23,서울,강서구,개화동
4152,ICB115000320,개화역광역환승센터,25182.0,126.797605,37.578397,23,서울,강서구,개화동
4153,GGB115000061,공항동송정중학교,16158.0,126.81495,37.5528167,11,서울,강서구,공항동
4154,GGB115000062,공항동송정중학교,16159.0,126.81525,37.5531333,11,서울,강서구,공항동
4155,GGB115000063,국립항공박물관.공항동천주교회,16160.0,126.81195,37.5556833,11,서울,강서구,공항동
4156,GGB115000064,국립항공박물관.공항동천주교회,16161.0,126.81185,37.5552333,11,서울,강서구,공항동
4157,GGB115000065,공항동지하도입구,16162.0,126.8081833,37.55905,11,서울,강서구,공항동
4158,GGB115000210,공항중학교,16307.0,126.8162833,37.5632667,11,서울,강서구,공항동
4159,GGB115000211,공항중학교.마곡엠밸리9단지,16308.0,126.8167333,37.5630333,11,서울,강서구,공항동
4160,GGB115000229,제과점앞,16326.0,126.8098667,37.5603667,11,서울,강서구,공항동
4161,GGB115000230,공항동천주교회,16327.0,126.8116333,37.5573833,11,서울,강서구,공항동
4162,GGB115000280,김포공항국내선(6번홈),16389.0,126.8040667,37.5588667,11,서울,강서구,공항동
4163,GGB115000281,김포공항국내선(2번홈),16390.0,126.8047,37.5583667,11,서울,강서구,공항동
4164,GGB115000295,송정역,16407.0,126.8121833,37.5613833,11,서울,강서구,공항동
4165,GGB115000449,송정역,16745.0,126.8095167,37.5613667,11,서울,강서구,공항동
4166,GGB115000520,김포공항국내선(15번홈),16817.0,126.80375,37.5595,11,서울,강서구,공항동
4167,GGB115000571,김포공항세관.국립항공박물관,16993.0,126.8080833,37.5557,11,서울,강서구,공항동
4168,GGB115000572,김포공항화물청사,16992.0,126.8114,37.5534,11,서울,강서구,공항동
4169,GGB115000573,대한항공훈련센터,16988.0,126.81315,37.5463167,11,서울,강서구,공항동
4170,GGB115000574,대한항공화물청사,16987.0,126.81335,37.55155,11,서울,강서구,공항동
4171,GGB115000575,대한항공훈련센터,19992.0,126.8123333,37.5458667,11,서울,강서구,공항동
4172,GGB115000580,국립항공박물관,16983.0,126.8075833,37.5563167,11,서울,강서구,공항동
4173,GGB115000601,김포공항국내선(9번홈),16605.0,126.8032833,37.5595,11,서울,강서구,공항동
4174,GGB115000602,김포공항국내선(10번홈),16781.0,126.80305,37.5596833,11,서울,강서구,공항동
4175,GGB115000603,김포공항국내선(4번홈),16829.0,126.8044167,37.5585833,11,서울,강서구,공항동
4176,GGB115000633,송정역(중),16015.0,126.8111167,37.5613667,11,서울,강서구,공항동
4177,GGB115000634,송정역(중),16014.0,126.8095833,37.5614333,11,서울,강서구,공항동
4178,GGB115000635,공항중학교.마곡엠밸리9.10단지(중),16016.0,126.8157,37.5607667,11,서울,강서구,공항동
4179,GGB115000928,김포공항국내선(11-4번홈),0.0,126.80235,37.5602833,11,서울,강서구,공항동
4180,GGB115000929,김포공항국내선(12번홈),0.0,126.8043,37.5590333,11,서울,강서구,공항동
4181,GGB115000930,김포공항국내선(11-1번홈),84272.0,126.8027833,37.5598833,11,서울,강서구,공항동
4182,GGB115507760,김포공항국내선(11-3번홈),16934.0,126.8024667,37.56015,11,서울,강서구,공항동
4183,GGB115507770,김포공항국내선(11-2번홈),16930.0,126.80265,37.56,11,서울,강서구,공항동
4184,GGB115000019,공항중학교,16115.0,126.8147333,37.5611667,11,서울,강서구,공항동
4185,GGB212000002,오쇠동삼거리,13133.0,126.8094333,37.5428,31050,서울,강서구,공항동
4186,GGB277101936,KT공항지사(경유),0.0,126.8158667,37.561,11,서울,강서구,공항동
4187,GGB277102069,공항동(경유),0.0,126.8065333,37.5584667,11,서울,강서구,공항동
4188,ICB115000295,송정역,25185.0,126.811221,37.561492,23,서울,강서구,공항동
4189,ICB115000601,김포공항국내선,25029.0,126.804702,37.55839,23,서울,강서구,공항동
4190,ICB115000602,김포공항국내선,25091.0,126.801976,37.560278,23,서울,강서구,공항동
4191,ICB115000634,송정역,25184.0,126.809614,37.561455,23,서울,강서구,공항동
4192,GGB115000297,한국공항공사,16410.0,126.7989333,37.5625333,11,서울,강서구,과해동
4193,GGB115000298,한국공항공사,16411.0,126.7987667,37.5625333,11,서울,강서구,과해동
4194,ICB115000297,한국공항공사,25002.0,126.798807,37.562496,23,서울,강서구,과해동
4195,ICB115000298,한국공항공사,25144.0,126.798237,37.56253,23,서울,강서구,과해동
4196,GGB115000123,발산역3번출구,16220.0,126.8389167,37.5602,11,서울,강서구,등촌동
4197,GGB115000125,서울호서전문학교.등촌주공3단지아파트,16222.0,126.83975,37.5627833,11,서울,강서구,등촌동
4198,GGB115000126,서울강서우체국,16223.0,126.8403333,37.5645667,11,서울,강서구,등촌동
4199,GGB115000154,태영.삼성한사랑아파트,16251.0,126.8654333,37.5550833,11,서울,강서구,등촌동
4200,GGB115000156,블루나인비지니스센터.이마트,16253.0,126.8636833,37.5562833,11,서울,강서구,등촌동
4201,GGB115000162,가양역.우성아파트,16259.0,126.8539833,37.5614833,11,서울,강서구,등촌동
4202,GGB115000165,SBS공개홀,16262.0,126.84985,37.5637,11,서울,강서구,등촌동
4203,GGB115000168,등촌동대림아파트,16265.0,126.8484,37.5644333,11,서울,강서구,등촌동
4204,GGB115000212,양천향교역,16309.0,126.8408167,37.5669,11,서울,강서구,등촌동
4205,GGB115000588,강서구청사거리.서울디지털대학교(중),16007.0,126.8558667,37.5547167,11,서울,강서구,등촌동
4206,GGB115000590,KBS스포츠월드(중),16009.0,126.8504,37.55665,11,서울,강서구,등촌동
4207,GGB115000592,한국가스기술공사(중),16011.0,126.8454,37.5579,11,서울,강서구,등촌동
4208,GGB115000594,발산역(중),16013.0,126.8391833,37.5585333,11,서울,강서구,등촌동
4209,GGB115000005,등촌중학교.백석초등학교(중),16005.0,126.8615667,37.5526667,11,서울,강서구,등촌동
4210,GGB115000006,등촌중학교.백석초등학교(중),16006.0,126.8605333,37.5529,11,서울,강서구,등촌동
4211,GGB115000009,강서대학교.강서LG베스트샵,16105.0,126.85605,37.5548833,11,서울,강서구,등촌동
4212,GGB115000039,가양역.마포중고등학교,16135.0,126.8542167,37.5589667,11,서울,강서구,등촌동
4213,GGB115000040,가양역.마포중고등학교,16136.0,126.8542,37.5596,11,서울,강서구,등촌동
4214,GGB115000041,경복비즈니스고등학교,16137.0,126.85345,37.5575667,11,서울,강서구,등촌동
4215,GGB115000042,경복비즈니스고등학교,16138.0,126.8531333,37.5577,11,서울,강서구,등촌동
4216,GGB115000122,발산역2번출구,16219.0,126.83855,37.5602833,11,서울,강서구,마곡동
4217,GGB115000124,서울호서전문학교.등촌주공3단지아파트,16221.0,126.83945,37.5629,11,서울,강서구,마곡동
4218,GGB115000127,서울강서우체국,16224.0,126.8401167,37.5649167,11,서울,강서구,마곡동
4219,GGB115000208,서울항공비즈니스고등학교,16305.0,126.8169,37.5693833,11,서울,강서구,마곡동
4220,GGB115000308,마곡역6번출구,16422.0,126.8265333,37.5595667,11,서울,강서구,마곡동
4221,GGB115000309,마곡역,16423.0,126.82645,37.5599167,11,서울,강서구,마곡동
4222,GGB115000313,마곡엠밸리14단지아파트,16427.0,126.8265667,37.5585333,11,서울,강서구,마곡동
4223,GGB115000314,마곡엠밸리15단지아파트,16428.0,126.82685,37.5586333,11,서울,강서구,마곡동
4224,GGB115000647,마곡엠밸리5단지,16706.0,126.8168,37.5662667,11,서울,강서구,마곡동
4225,GGB115000894,공항중학교.마곡엠밸리9.10단지(중),16020.0,126.8168833,37.56075,11,서울,강서구,마곡동
4226,GGB115000895,마곡역(중),16018.0,126.8275833,37.5596833,11,서울,강서구,마곡동
4227,GGB115000896,마곡역(중),16019.0,126.8260333,37.5596833,11,서울,강서구,마곡동
4228,GGB115000922,마곡동로사거리(중),16022.0,126.8316667,37.5591333,11,서울,강서구,마곡동
4229,GGB115000923,마곡동로사거리(중),16021.0,126.83185,37.55925,11,서울,강서구,마곡동
4230,GGB115000946,강서세무서(중),16024.0,126.8226667,37.5601667,11,서울,강서구,마곡동
4231,GGB115000947,강서세무서(중),16023.0,126.8212667,37.5601833,11,서울,강서구,마곡동
4232,GGB115000066,방화중학교,16493.0,126.8065833,37.5643667,11,서울,강서구,방화동
4233,GGB115000067,방화중학교,16164.0,126.8059667,37.5645833,11,서울,강서구,방화동
4234,GGB115000068,방화2동주민센터,16165.0,126.8055833,37.5673333,11,서울,강서구,방화동
4235,GGB115000069,방화동도시개발11단지,16166.0,126.8044167,37.5708667,11,서울,강서구,방화동
4236,GGB115000206,강서공업고등학교,16303.0,126.8165333,37.57565,11,서울,강서구,방화동
4237,GGB115000207,방화동도시개발1.2단지아파트,16304.0,126.817,37.5751667,11,서울,강서구,방화동
4238,GGB115000209,서울항공비즈니스고등학교,16306.0,126.8163833,37.569,11,서울,강서구,방화동
4239,GGB115000282,김포공항국제선(4번홈),16391.0,126.8012833,37.5652167,11,서울,강서구,방화동
4240,GGB115000283,김포공항국제선(3번홈),16392.0,126.8010833,37.56505,11,서울,강서구,방화동
4241,GGB115000317,신방화사거리,16431.0,126.8169333,37.5728833,11,서울,강서구,방화동
4242,GGB115000318,신방화사거리,16432.0,126.8165,37.5728,11,서울,강서구,방화동
4243,GGB115000547,김포공항국제선(7번홈),16848.0,126.8021833,37.5659,11,서울,강서구,방화동
4244,GGB115000562,김포공항국제선(2번홈),16997.0,126.8009,37.5649167,11,서울,강서구,방화동
4245,GGB115000600,김포공항국제선(6번홈),16857.0,126.8019667,37.5657333,11,서울,강서구,방화동
4246,GGB115000617,롯데몰.김포공항역,16451.0,126.8032667,37.5623,11,서울,강서구,방화동
4247,GGB115000642,신방화역7번출구,16704.0,126.81635,37.5669667,11,서울,강서구,방화동
4248,GGB115000948,김포공항역3번출구,16972.0,126.8018833,37.56245,11,서울,강서구,방화동
4249,GGB115505500,방화중학교(시외버스),16959.0,126.8067167,37.56385,11,서울,강서구,방화동
4250,GGB115507730,김포공항국제선(1경기),16951.0,126.8011,37.5653,11,서울,강서구,방화동
4251,GGB115507740,김포공항국제선(2충청.전라),0.0,126.8012667,37.56545,11,서울,강서구,방화동
4252,GGB115507750,김포공항국제선(3강원.경상),0.0,126.80145,37.5655833,11,서울,강서구,방화동
4253,GGB115000034,방화역,16130.0,126.8126167,37.5767333,11,서울,강서구,방화동
4254,GGB115000035,방화역,16131.0,126.8123667,37.57695,11,서울,강서구,방화동
4255,GGB115000036,방화3동주민센터.국립국어원,16132.0,126.8135,37.5791167,11,서울,강서구,방화동
4256,GGB115000037,방화도시7단지.국립국어원,16133.0,126.81325,37.5791,11,서울,강서구,방화동
4257,GGB277101769,88JC(경유),0.0,126.8196333,37.58425,11,서울,강서구,방화동
4258,GGB277101977,국제선진입(경유),0.0,126.8025333,37.5650167,11,서울,강서구,방화동
4259,GGB277102070,김포공항입구(경유),0.0,126.8068,37.5616,11,서울,강서구,방화동
4260,GGB277103401,88JC(경유),0.0,126.82095,37.58395,11,서울,강서구,방화동
4261,ICB115000066,방화중학교,25008.0,126.806591,37.564275,23,서울,강서구,방화동
4262,ICB115000067,방화중학교,25009.0,126.80599,37.564624,23,서울,강서구,방화동
4263,ICB115000069,방화동도시개발11단지,25026.0,126.804378,37.570854,23,서울,강서구,방화동
4264,ICB115000203,88JC(미정차),25201.0,126.819663,37.584269,23,서울,강서구,방화동
4265,ICB115000204,88JC(미정차),25204.0,126.820982,37.583971,23,서울,강서구,방화동
4266,ICB115000270,공항고등학교,25028.0,126.80528,37.568226,23,서울,강서구,방화동
4267,ICB115000283,김포공항국제선,25006.0,126.801103,37.56526,23,서울,강서구,방화동
4268,ICB115000562,김포공항국제선,25164.0,126.801135,37.565387,23,서울,강서구,방화동
4269,ICB115000617,롯데몰.김포공항,25174.0,126.802932,37.562466,23,서울,강서구,방화동
4272,GGB115000148,염창동아3차아파트.나이아가라호텔,16245.0,126.87765,37.5491,11,서울,강서구,염창동
4273,GGB115000150,염창동새마을금고,16247.0,126.8732333,37.5502667,11,서울,강서구,염창동
4274,GGB115000151,염창동새마을금고,16248.0,126.8727,37.5502167,11,서울,강서구,염창동
4275,GGB115000152,염창동한마음.관음삼성아파트,16249.0,126.8698833,37.5530333,11,서울,강서구,염창동
